,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance,Scor_Dimensiune_Zbor,Scor_Intarzieri
1344,6.0,5.0,96.0,114.0,577.0,-0.22570760909428264,-0.17346144811997877
1345,51.0,34.0,280.0,293.0,2106.0,2.3965347828464303,0.20714788157723918
1346,0.0,0.0,26.0,49.0,113.0,-1.2248260628318821,-0.1980053644028607
1347,0.0,0.0,198.0,213.0,1754.0,1.2873790579216275,-0.29233099340536567
1348,0.0,0.0,71.0,86.0,444.0,-0.5684436528709111,-0.21132914858538102
1349,0.0,0.0,57.0,90.0,393.0,-0.7997953715056212,-0.2782576485791391
1350,0.0,0.0,143.0,174.0,1210.0,0.45135010039347073,-0.3366256878718886
1351,0.0,0.0,23.0,41.0,100.0,-1.2549583579117207,-0.16623935955461008
1352,0.0,0.0,40.0,76.0,196.0,-1.0579900296396612,-0.28750281068997824
1353,0.0,21.0,105.0,160.0,696.0,-0.07728616066300037,-0.05860415018897276
1354,7.0,3.0,42.0,81.0,200.0,-1.0487277641230819,-0.25209438593262096
1355,0.0,2.0,98.0,109.0,670.0,-0.16319156958567244,-0.17954302326817476
1356,0.0,0.0,130.0,148.0,920.0,0.26808750054237895,-0.29124173719385527
1357,0.0,0.0,109.0,122.0,721.0,-0.025122020539129528,-0.24806131696388065
1358,0.0,0.0,88.0,103.0,692.0,-0.3096503757394846,-0.20763853801787754
1359,86.0,88.0,132.0,189.0,986.0,0.3205444706531686,1.1813881907845405
1360,96.0,105.0,110.0,139.0,726.0,0.10023585616857625,1.660298623632022
1361,0.0,0.0,135.0,153.0,895.0,0.33021412024392405,-0.3097502196775151
1363,126.0,140.0,76.0,117.0,515.0,-0.34723582070349124,2.312170811406321
1364,0.0,0.0,48.0,67.0,282.0,-0.9027046886799707,-0.2026163498343076
1365,70.0,47.0,132.0,156.0,977.0,0.25909525972167163,0.5681858571983184
1366,0.0,36.0,283.0,367.0,2434.0,2.5148421569601935,-0.055319390217282924
1367,0.0,8.0,114.0,151.0,695.0,0.020543357524103703,-0.23882688810162514
1368,38.0,20.0,110.0,129.0,859.0,-0.047570567654086,0.11957522190635535
1369,3.0,0.0,133.0,146.0,1142.0,0.33971162182757075,-0.22952015003078508
1370,0.0,0.0,42.0,64.0,238.0,-0.9945119060219509,-0.21096802382816246
1371,0.0,0.0,223.0,256.0,1597.0,1.5533269445595976,-0.4858204581528618
1372,0.0,0.0,27.0,52.0,80.0,-1.220857190337948,-0.21781371677154826
1373,0.0,0.0,249.0,268.0,1749.0,1.9478640053081475,-0.4521129525797369
1374,0.0,0.0,136.0,158.0,1107.0,0.36471944294284986,-0.2910492815930487
1375,0.0,3.0,65.0,115.0,323.0,-0.728625836095356,-0.3454144406431286
1376,7.0,0.0,197.0,224.0,1660.0,1.2092302212158108,-0.3734478764732509
1377,0.0,0.0,81.0,98.0,479.0,-0.4365069459156449,-0.24184616893111266
1378,0.0,0.0,101.0,121.0,762.0,-0.13998190910748506,-0.2550152578085881
1379,1.0,2.0,37.0,63.0,196.0,-1.0693792286165964,-0.18865593136680525
1380,0.0,0.0,107.0,138.0,659.0,-0.10037112595270659,-0.3496073127575053
1381,0.0,0.0,57.0,106.0,370.0,-0.8387379236190229,-0.36689915485387903
1382,0.0,0.0,158.0,173.0,1142.0,0.6743872133462261,-0.3067105636312848
1383,0.0,0.0,35.0,68.0,153.0,-1.1231433977454546,-0.26684076965758663
1384,0.0,0.0,54.0,95.0,331.0,-0.8658980591567456,-0.3245771381761105
1385,0.0,3.0,106.0,150.0,708.0,-0.12154564256403046,-0.3476344732009447
1386,0.0,0.0,56.0,87.0,331.0,-0.8173332024496645,-0.2774548452979439
1387,0.0,0.0,47.0,79.0,295.0,-0.9429590301215,-0.2655968183303023
1388,0.0,0.0,126.0,146.0,860.0,0.20250253397260254,-0.302944644474142
1389,0.0,0.0,121.0,147.0,986.0,0.14143032112425025,-0.2957453234886007
1390,0.0,0.0,122.0,137.0,926.0,0.17051441942938214,-0.25267262068206003
1391,206.0,184.0,77.0,90.0,468.0,-0.35787376508564184,3.2714954837202894
1393,12.0,8.0,77.0,91.0,546.0,-0.4782247846927599,-0.051274764057753594
1395,0.0,0.0,228.0,248.0,2139.0,1.72541048817092,-0.3226131890616044
1396,0.0,1.0,81.0,94.0,554.0,-0.4122342834217654,-0.18658134562288542
1397,58.0,73.0,86.0,113.0,425.0,-0.2674710786003933,1.0701700041396005
1398,0.0,0.0,173.0,194.0,1235.0,0.8713911657899207,-0.3601412590134145
1399,0.0,0.0,103.0,130.0,722.0,-0.13501632366173347,-0.30518797437548095
1400,0.0,0.0,147.0,163.0,1066.0,0.5167691807147676,-0.29745206424254367
1401,0.0,0.0,133.0,147.0,919.0,0.31627746730969225,-0.2785359682209261
1402,0.0,0.0,40.0,60.0,209.0,-1.0204757889420604,-0.2008618885297112
1403,4.0,5.0,71.0,114.0,413.0,-0.6262364645149454,-0.2694821925106268
1404,0.0,0.0,83.0,109.0,575.0,-0.41657350469713217,-0.275315961892606
1405,0.0,0.0,52.0,82.0,234.0,-0.881517152034706,-0.28080238327463297
1406,7.0,0.0,116.0,140.0,862.0,0.037638887953119565,-0.29852319868190164
1407,0.0,0.0,75.0,94.0,280.0,-0.5482244004614742,-0.27595438652358134
1408,0.0,0.0,150.0,167.0,1084.0,0.5565299904667718,-0.3072077363306948
1409,0.0,6.0,131.0,162.0,852.0,0.270418603395924,-0.2603273354151655
1410,266.0,271.0,46.0,70.0,273.0,-0.626280581584659,4.916240616386292
1411,0.0,54.0,124.0,218.0,1107.0,0.29746949300735576,0.4027085333575144
1412,0.0,0.0,106.0,126.0,764.0,-0.07399884858327728,-0.2681221631831711
1413,0.0,0.0,128.0,175.0,1035.0,0.19360502003675123,-0.41515500609418343
1414,0.0,0.0,117.0,147.0,853.0,0.06096150173699408,-0.33255751515597093
1415,14.0,14.0,133.0,162.0,1069.0,0.31963653747364806,-0.06177458412961551
1416,0.0,0.0,36.0,57.0,175.0,-1.0801185560896882,-0.20211076693665259
1417,134.0,135.0,198.0,228.0,1147.0,1.3189458793314184,2.068296075052485
1418,0.0,47.0,206.0,236.0,1021.0,1.4727313140351346,0.3653961849525003
1419,0.0,0.0,53.0,70.0,395.0,-0.8164101919582394,-0.18301175118681012
1420,15.0,86.0,110.0,153.0,285.0,0.20520973052563746,1.15572246746885
1421,0.0,0.0,97.0,119.0,522.0,-0.2312764811616794,-0.3027286791493865
1422,0.0,0.0,89.0,124.0,723.0,-0.3366549255236162,-0.3091883352168225
1423,0.0,0.0,67.0,79.0,407.0,-0.6196005544790142,-0.1921681615238012
1424,24.0,4.0,303.0,325.0,2615.0,2.7078195389766577,-0.3702918734455802
1425,14.0,13.0,30.0,55.0,130.0,-1.1635799171824877,0.03037486374546574
1426,9.0,0.0,42.0,62.0,187.0,-1.0292764541470534,-0.2132151356755023
1427,80.0,87.0,58.0,95.0,334.0,-0.6836855411232433,1.3383532722877152
1428,12.0,0.0,31.0,43.0,189.0,-1.166342129861218,-0.14192920635075068
1429,51.0,79.0,162.0,223.0,1491.0,0.860331280714591,1.0170252725700655
1430,0.0,0.0,41.0,57.0,221.0,-0.9967079766306249,-0.18015255132897617
1431,0.0,0.0,40.0,65.0,190.0,-1.0343325293374133,-0.2309255492257885
1432,0.0,0.0,190.0,213.0,1362.0,1.1084446953080225,-0.39116273658246437
1433,2.0,4.0,129.0,160.0,868.0,0.2300358200122056,-0.29079087393886643
1434,5.0,45.0,361.0,420.0,2611.0,3.6447881699809166,0.07253157621195594
1435,183.0,189.0,40.0,75.0,175.0,-0.8300655262010677,3.3000416209563617
1436,0.0,0.0,149.0,174.0,1024.0,0.5169919243952267,-0.35852991798376266
1437,19.0,7.0,233.0,243.0,1751.0,1.7230738042288185,-0.2318465065917747
1438,0.0,0.0,64.0,80.0,402.0,-0.6686475080958081,-0.20607428096541422
1439,20.0,0.0,325.0,352.0,2615.0,2.981355643948241,-0.5318539719959043
1440,8.0,15.0,202.0,222.0,1592.0,1.3469561554182994,-0.0753185124629759
1441,0.0,0.0,71.0,91.0,589.0,-0.5588760860471277,-0.20858322980410315
1442,0.0,0.0,95.0,124.0,637.0,-0.2567299873638505,-0.31108672418396777
1443,0.0,0.0,42.0,65.0,259.0,-0.993741041789835,-0.21201930736348515
1444,15.0,9.0,114.0,137.0,812.0,0.01987192639725983,-0.12688309844705362
1445,0.0,6.0,217.0,241.0,1814.0,1.5534175395294612,-0.26342435416947957
1446,0.0,13.0,97.0,133.0,629.0,-0.18679622254314246,-0.10460234887591831
1447,0.0,0.0,53.0,73.0,321.0,-0.8336654656583654,-0.2135736041610567
1448,8.0,22.0,101.0,123.0,489.0,-0.10960944231809336,0.10110669997600565
1449,0.0,0.0,186.0,205.0,1587.0,1.0969381425349722,-0.3143339355459795
1450,13.0,1.0,101.0,126.0,862.0,-0.17832748819108205,-0.24570367599500675
1451,29.0,50.0,156.0,176.0,925.0,0.7353601384866368,0.5833231682888552
1452,14.0,1.0,122.0,142.0,937.0,0.11590827547997294,-0.2614494767333939
1453,0.0,0.0,222.0,234.0,1590.0,1.585988031482718,-0.37421674890346623
1454,0.0,0.0,119.0,147.0,991.0,0.11140833805359932,-0.29984724290380477
1455,42.0,20.0,34.0,43.0,177.0,-1.135490335125708,0.23983426747369607
1456,46.0,46.0,107.0,145.0,787.0,-0.047209634305419745,0.5117220677104429
1457,28.0,30.0,237.0,270.0,1721.0,1.7950091470985456,0.07074847622720755
1458,0.0,0.0,104.0,132.0,733.0,-0.1225342911972091,-0.3109412464647721
1459,0.0,0.0,176.0,189.0,1426.0,0.955919070704878,-0.288014234339743
1460,0.0,0.0,36.0,63.0,157.0,-1.0960610550845273,-0.23722687939699835
1461,38.0,27.0,91.0,109.0,628.0,-0.2954643095562533,0.264693735615886
1462,43.0,77.0,121.0,158.0,672.0,0.27721687426874053,1.0537603703064495
1463,0.0,0.0,106.0,131.0,849.0,-0.07300115025429987,-0.27737974908873053
1464,0.0,0.0,63.0,82.0,425.0,-0.6851876407108738,-0.21452906358977833
1465,168.0,173.0,140.0,167.0,1111.0,0.6142945174674215,2.955418092269714
1466,1.0,0.0,84.0,99.0,475.0,-0.3967512453203876,-0.24052883479006348
1467,0.0,0.0,56.0,65.0,355.0,-0.7648762807482853,-0.15709821955746212
1468,0.0,0.0,131.0,151.0,992.0,0.2870536429022233,-0.2900439563605776
1469,0.0,0.0,49.0,76.0,222.0,-0.9159637954550969,-0.2593413403663665
1470,0.0,0.0,52.0,69.0,341.0,-0.8372625532517745,-0.19111350096546817
1471,0.0,0.0,48.0,67.0,247.0,-0.9077037786352741,-0.20961839423496267
1472,0.0,0.0,83.0,97.0,545.0,-0.3941153620517406,-0.21828759212743545
1473,0.0,0.0,44.0,68.0,224.0,-0.9746897621897858,-0.22967667081884705
1474,0.0,0.0,45.0,73.0,236.0,-0.9687506678068797,-0.2509874150238382
1475,11.0,10.0,109.0,122.0,850.0,0.0007283499187586388,-0.03286539612617724
1476,4.0,0.0,124.0,142.0,895.0,0.1714854710528862,-0.28116772782749083
1477,75.0,130.0,149.0,173.0,771.0,0.8209155688717117,2.0774170977240836
1478,0.0,0.0,127.0,151.0,1032.0,0.23129461100832432,-0.2922460428475671
1479,16.0,11.0,172.0,198.0,1337.0,0.8560056686567963,-0.1560738562075867
1480,0.0,0.0,141.0,166.0,1084.0,0.4204459557043565,-0.32491517778096124
1481,0.0,0.0,114.0,137.0,888.0,0.042142280935132545,-0.28068368620681894
1482,136.0,178.0,39.0,119.0,172.0,-0.8282418011805599,2.8673377176063237
1483,0.0,0.0,105.0,121.0,869.0,-0.06322669940131145,-0.2234045848388473
1484,0.0,0.0,90.0,109.0,587.0,-0.3072830452732409,-0.25505752080169686
1485,0.0,0.0,39.0,84.0,160.0,-1.09632873805435,-0.33927610064402686
1486,0.0,0.0,106.0,122.0,760.0,-0.06565581418533283,-0.2479123561260972
1487,0.0,0.0,66.0,97.0,463.0,-0.667084695278996,-0.27806117938185715
1488,98.0,106.0,77.0,120.0,511.0,-0.3977271426562456,1.6515811924687909
1489,0.0,0.0,54.0,76.0,323.0,-0.8246975032091282,-0.22637991212908926
1490,0.0,0.0,123.0,146.0,925.0,0.16568235000748185,-0.29759416493872903
1491,16.0,4.0,337.0,363.0,2496.0,3.1570393283249514,-0.5046907020846652
1492,19.0,12.0,75.0,88.0,507.0,-0.5141018499815911,0.026597209215033075
1493,0.0,0.0,61.0,75.0,430.0,-0.6996094955940613,-0.181863411774972
1494,11.0,0.0,193.0,207.0,1444.0,1.1405980696147986,-0.3387052002880045
1495,25.0,0.0,248.0,276.0,2378.0,1.9157931744146417,-0.3779283800740053
1496,0.0,0.0,85.0,111.0,581.0,-0.3894375585512326,-0.2795184203029134
1497,45.0,45.0,133.0,155.0,967.0,0.35468650324358103,0.5425690666548124
1498,26.0,8.0,290.0,318.0,2105.0,2.462277568011749,-0.3922833381294923
1499,0.0,0.0,79.0,97.0,613.0,-0.4458751219813967,-0.2148880430939009
1500,77.0,71.0,53.0,71.0,361.0,-0.7668730002435348,1.1499028547221068
1501,0.0,0.0,96.0,116.0,639.0,-0.22324753776288486,-0.2661154202191268
1502,144.0,162.0,42.0,95.0,196.0,-0.8279477245284027,2.695580338988963
1503,0.0,0.0,179.0,203.0,1207.0,0.9395430024917365,-0.397708851698059
1504,0.0,14.0,207.0,231.0,1258.0,1.379776371617688,-0.19363957256467523
1505,2.0,0.0,179.0,194.0,1437.0,0.9853542861943885,-0.3049893039759542
1506,336.0,333.0,219.0,247.0,1562.0,1.8616928620138826,5.859461061081485
1507,0.0,0.0,39.0,63.0,182.0,-1.0463860683771973,-0.22457210190215543
1508,77.0,79.0,94.0,122.0,842.0,-0.14457070968872185,1.2368514808263191
1509,5.0,2.0,50.0,62.0,324.0,-0.8632777237534263,-0.12576452693940005
1510,0.0,0.0,124.0,143.0,907.0,0.1851652280715144,-0.2828865800814126
1511,88.0,87.0,102.0,127.0,679.0,-0.057917361985562375,1.3492758370389626
1512,0.0,0.0,164.0,189.0,1065.0,0.7199401959231535,-0.3908485897068567
1513,2.0,13.0,89.0,121.0,482.0,-0.3110910651071949,-0.09195613763205558
1514,1.0,0.0,155.0,166.0,1036.0,0.6251944390931885,-0.2990857404694543
1515,0.0,0.0,88.0,117.0,689.0,-0.34127912553915196,-0.2817738557122402
1516,0.0,2.0,52.0,83.0,277.0,-0.8683120668656135,-0.23895157826448013
1517,3.0,0.0,46.0,60.0,304.0,-0.9253441939518464,-0.16739942276321731
1518,10.0,0.0,59.0,78.0,305.0,-0.790371228945157,-0.23056284766653712
1519,20.0,20.0,29.0,54.0,130.0,-1.1654891810440466,0.16612964493604498
1520,8.0,4.0,88.0,116.0,749.0,-0.3402855417803175,-0.18978214783126965
1521,198.0,175.0,63.0,87.0,430.0,-0.5851935157708452,3.0729476125528503
1522,2.0,0.0,270.0,285.0,2139.0,2.2813143955706847,-0.4103761031340508
1523,0.0,0.0,35.0,64.0,118.0,-1.1192281287364931,-0.2528327733553786
1524,11.0,0.0,119.0,130.0,979.0,0.10854586403574729,-0.21607090256117714
1525,7.0,0.0,75.0,92.0,602.0,-0.5226157462468328,-0.20301323240886954
1526,19.0,21.0,296.0,315.0,2077.0,2.642410217307035,-0.11458291127417203
1527,1.0,0.0,101.0,124.0,773.0,-0.1486451290384859,-0.2688553850559218
1528,0.0,0.0,185.0,212.0,1475.0,1.0499728571012614,-0.37605915459430633
1529,7.0,8.0,259.0,288.0,2174.0,2.1300037299836974,-0.29460673461495784
1530,0.0,0.0,117.0,143.0,818.0,0.06487677074595544,-0.31854951885376287
1531,145.0,146.0,102.0,137.0,653.0,-0.01207457843743276,2.4111782826183368
1532,0.0,0.0,45.0,64.0,210.0,-0.9524069698183664,-0.20891634214002575
1533,0.0,0.0,59.0,85.0,382.0,-0.7594874265791198,-0.24909352875404
1534,0.0,0.0,105.0,129.0,594.0,-0.1203339812643686,-0.32044072939257756
1535,0.0,33.0,353.0,434.0,2588.0,3.449349593628072,-0.25560238033239285
1536,5.0,0.0,191.0,210.0,1400.0,1.1181831509746245,-0.36666807691463316
1537,0.0,0.0,48.0,61.0,228.0,-0.8970460318788988,-0.18190444299816658
1539,5.0,0.0,275.0,291.0,2343.0,2.3632749771574564,-0.3891734373103174
1540,0.0,0.0,40.0,64.0,223.0,-1.027390511924204,-0.21907111147231226
1541,0.0,0.0,134.0,165.0,925.0,0.2923879082092567,-0.36932969517890596
1542,0.0,0.0,54.0,71.0,341.0,-0.8109835939553554,-0.19651630984445925
1543,74.0,48.0,73.0,89.0,607.0,-0.5607012491284229,0.7136846330611754
1544,0.0,0.0,86.0,107.0,515.0,-0.3745819855419785,-0.269161129019351
1546,52.0,39.0,82.0,101.0,627.0,-0.4100197380520656,0.5105932785005014
1547,11.0,9.0,23.0,38.0,102.0,-1.2452077411224136,0.020056271809617544
1548,0.0,0.0,139.0,156.0,1080.0,0.4114243897701468,-0.2782925211420332
1549,61.0,61.0,135.0,156.0,973.0,0.40160903346532867,0.8470937184315968
1550,2.0,0.0,36.0,57.0,190.0,-1.0850732754963532,-0.19967636925715654
1551,0.0,0.0,114.0,132.0,926.0,0.058712813020507404,-0.24681891569324318
1552,0.0,0.0,119.0,138.0,861.0,0.11289759731778228,-0.27858224481051025
1553,0.0,0.0,91.0,107.0,604.0,-0.28502966699497106,-0.2386004017194412
1554,0.0,0.0,132.0,151.0,1097.0,0.3174189821574095,-0.26648671742239216
1555,415.0,414.0,131.0,153.0,771.0,0.7017952912781833,7.507360150406384
1556,92.0,80.0,68.0,83.0,448.0,-0.5620839147575101,1.3115494274824946
1557,2.0,0.0,126.0,145.0,908.0,0.20448983197914689,-0.2886558090411696
1558,0.0,0.0,75.0,93.0,463.0,-0.5198577118112497,-0.23409118705301188
1559,42.0,35.0,56.0,84.0,328.0,-0.7975079669001541,0.39957052279699995
1560,14.0,15.0,118.0,143.0,752.0,0.09082719774498582,-0.044411591516292134
1561,85.0,69.0,138.0,154.0,973.0,0.4041719260397461,1.0124575280596706
1562,0.0,0.0,109.0,125.0,834.0,-0.0156678707637769,-0.24121224699748445
1563,0.0,0.0,112.0,139.0,683.0,-0.022331421349471782,-0.3373028923773849
1564,36.0,34.0,153.0,176.0,1189.0,0.627787712261958,0.3184961690304497
1565,14.0,32.0,80.0,124.0,507.0,-0.4068284091655361,0.23668660273725245
1566,58.0,49.0,109.0,131.0,813.0,-0.010204844919736973,0.6499132746277069
1568,22.0,31.0,131.0,169.0,969.0,0.30960986471697866,0.20134070775025154
1569,28.0,17.0,63.0,91.0,440.0,-0.7234816381930791,0.06052535180540298
1570,0.0,0.0,106.0,124.0,692.0,-0.07982551129491204,-0.2720213484559443
1571,19.0,8.0,90.0,104.0,602.0,-0.3242531581938339,-0.07717242545289374
1572,0.0,0.0,95.0,110.0,759.0,-0.20810433171615134,-0.21314445552737796
1573,0.0,0.0,120.0,148.0,867.0,0.10683675614587643,-0.32735589036276397
1574,0.0,0.0,95.0,114.0,692.0,-0.22658837716628286,-0.2475584097972093
1575,0.0,0.0,171.0,184.0,1107.0,0.8446585382997787,-0.33832584539395016
1576,1.0,16.0,80.0,119.0,489.0,-0.42646019513897854,-0.04497621553991572
1577,0.0,0.0,122.0,143.0,950.0,0.16057082838090725,-0.27938627986161974
1578,90.0,81.0,89.0,113.0,563.0,-0.27804341409152106,1.2503709402271157
1579,0.0,0.0,113.0,137.0,760.0,0.008491825423604056,-0.308842268608292
1580,0.0,0.0,272.0,287.0,2475.0,2.3626818049683833,-0.34799280727453996
1581,0.0,0.0,181.0,195.0,1460.0,1.024244138018583,-0.29997178072372854
1582,0.0,0.0,195.0,226.0,1670.0,1.200305367227211,-0.3850718494599036
1583,0.0,0.0,162.0,177.0,1175.0,0.7316585596112074,-0.3109142538115064
1584,0.0,13.0,55.0,93.0,337.0,-0.7848182405914635,-0.06006543891114582
1585,0.0,0.0,150.0,180.0,1162.0,0.5386991528761588,-0.3598858125221113
1586,0.0,0.0,89.0,115.0,524.0,-0.34502101502846017,-0.30172736751339085
1587,19.0,34.0,100.0,121.0,545.0,-0.09580469928048141,0.3481530748869036
1588,0.0,0.0,117.0,130.0,919.0,0.1082743826794063,-0.23006098701328187
1589,75.0,68.0,133.0,149.0,913.0,0.36074462404461854,0.99754303628456
1590,2.0,10.0,144.0,173.0,1055.0,0.48617042515960235,-0.1678935867583192
1591,0.0,0.0,233.0,254.0,2072.0,1.7793096101850345,-0.35477663500176615
1592,9.0,0.0,33.0,52.0,170.0,-1.1477313106467344,-0.18705097853893063
1593,0.0,0.0,315.0,336.0,2446.0,2.9101657882891727,-0.5014699531591135
1594,0.0,10.0,342.0,367.0,2603.0,3.324901548165712,-0.3715047256629553
1595,0.0,0.0,194.0,220.0,1694.0,1.201736783682255,-0.35130649226709426
1596,0.0,0.0,161.0,190.0,1120.0,0.6794631108011654,-0.3927512044616325
1597,0.0,0.0,66.0,86.0,349.0,-0.6588529582673991,-0.24309022635397454
1598,0.0,0.0,92.0,110.0,594.0,-0.27777567824469496,-0.25380741062484113
1599,0.0,0.0,43.0,58.0,227.0,-0.9673434407436589,-0.17910249956356772
1600,16.0,9.0,106.0,129.0,895.0,-0.07693751930245131,-0.08895025402707117
1601,0.0,0.0,127.0,156.0,1028.0,0.21958033773667285,-0.31930882737193506
1602,29.0,17.0,76.0,88.0,491.0,-0.5132751719538944,0.1193669966411185
1603,0.0,0.0,147.0,166.0,1195.0,0.5285086287554018,-0.2874020596929908
1605,0.0,0.0,110.0,131.0,926.0,-0.0005308747955292817,-0.2517708284624084
1606,0.0,0.0,120.0,138.0,872.0,0.12983680926443908,-0.27383049654836983
1607,8.0,1.0,94.0,110.0,636.0,-0.26478340973013864,-0.22331825809365
1608,0.0,16.0,45.0,104.0,226.0,-0.9649297746180187,-0.10780938663641773
1609,0.0,0.0,141.0,164.0,1085.0,0.425045966328069,-0.3142100990180824
1610,0.0,70.0,155.0,239.0,1034.0,0.7909880727548803,0.6648922614037408
1611,0.0,0.0,84.0,111.0,672.0,-0.3918079940567191,-0.2638642105974304
1612,0.0,0.0,59.0,87.0,337.0,-0.7703720074323567,-0.2686011776205995
1613,98.0,86.0,98.0,113.0,775.0,-0.11460949413898897,1.409729369845158
1614,0.0,0.0,60.0,82.0,404.0,-0.7342913028518832,-0.22638360743883212
1615,0.0,1.0,43.0,57.0,192.0,-0.9654679730467889,-0.1616016320416893
1616,0.0,20.0,65.0,130.0,420.0,-0.6692186069892577,-0.07753959767257848
1617,0.0,0.0,41.0,63.0,271.0,-1.002937957998017,-0.20166469181090638
1618,1.0,2.0,51.0,72.0,295.0,-0.8601432818199024,-0.18040725990788234
1619,4.0,7.0,239.0,263.0,1747.0,1.823368000154578,-0.31814172064295815
1620,0.0,0.0,62.0,80.0,407.0,-0.698669491166459,-0.21017620038061827
1621,0.0,0.0,47.0,63.0,250.0,-0.9137289956355449,-0.19055928403397793
1622,0.0,0.0,57.0,72.0,409.0,-0.7573954579011477,-0.18051153083309868
1623,0.0,0.0,143.0,174.0,1026.0,0.4250691703427324,-0.37343643557818956
1624,20.0,11.0,49.0,61.0,293.0,-0.8922601565684041,0.03974009377498857
1625,0.0,15.0,82.0,121.0,468.0,-0.40427806446166553,-0.0735474135600108
1626,3.0,0.0,97.0,112.0,774.0,-0.19032868509158074,-0.2163961059729796
1627,0.0,0.0,49.0,71.0,308.0,-0.8925373685738773,-0.21587376610332093
1628,0.0,33.0,105.0,127.0,431.0,0.014158663206744351,0.29271802753792786
1629,22.0,17.0,101.0,124.0,700.0,-0.15461080645386083,0.03784915643608653
1630,0.0,0.0,129.0,154.0,1024.0,0.2542023314310363,-0.3045018291938522
1631,13.0,11.0,23.0,55.0,67.0,-1.285898107383995,-0.038304120576783736
1632,62.0,109.0,186.0,226.0,1096.0,1.2664053873260692,1.5578676278878811
1633,8.0,23.0,315.0,350.0,2704.0,2.99428448227591,-0.08289669925778154
1634,18.0,10.0,133.0,178.0,937.0,0.2323471462228535,-0.25035702122380676
1635,0.0,0.0,106.0,134.0,818.0,-0.0841146848664816,-0.2993390903707437
1636,17.0,24.0,138.0,170.0,945.0,0.3967510042510864,0.07580791985615232
1637,60.0,46.0,56.0,72.0,337.0,-0.7822484414842593,0.6710572833936892
1638,0.0,0.0,66.0,84.0,414.0,-0.6451117545825601,-0.21958140925846925
1639,0.0,2.0,98.0,116.0,646.0,-0.18221964517105832,-0.22111199637292006
1640,96.0,84.0,234.0,254.0,1744.0,1.797425416211442,1.1719980908861876
1641,0.0,0.0,94.0,122.0,632.0,-0.2683550329788943,-0.30413310162599294
1642,131.0,119.0,58.0,73.0,407.0,-0.6565371768533587,2.07008041453584
1643,0.0,0.0,112.0,137.0,861.0,0.007549701333918402,-0.2911874747883362
1644,8.0,0.0,61.0,76.0,406.0,-0.7336547788545165,-0.19418323779427576
1645,79.0,95.0,132.0,182.0,993.0,0.3945063450657262,1.3562916578451516
1646,0.0,0.0,62.0,76.0,444.0,-0.6844703799637304,-0.18176399845420552
1647,2.0,13.0,99.0,145.0,707.0,-0.17875951814450441,-0.14749218191139182
