,C1,C2,C3
2022-04-25,0.5070739347623099,-0.4737770992158469,0.01706004441174057
2022-06-08,0.7864446851612382,1.0657895143882812,-0.7044359283170897
2022-04-22,0.7535679358651487,-0.7912040064958812,-0.843878508468449
2022-02-24,0.08423725707780019,0.44278086056315796,0.3026497916520008
2022-02-28,0.16041599774717077,0.4420672962801237,0.19051345506081876
2022-04-09,0.9046084989150243,0.004221311993832034,-0.7027501376561013
2022-04-09,-0.27811419838681206,0.7249105683474736,0.6774983039287191
2022-01-19,0.5998087430308415,0.9238552926060973,-0.47936885844469235
2022-06-05,0.1465986311430228,0.3347047366381951,0.12357653849336957
2022-04-27,0.2030180811168715,0.5753968494972419,-0.27687857953051837
2022-05-18,1.2352119827091883,0.4577305346059653,-1.1962343292278752
2022-02-28,-0.2026085324468002,-0.10127789143314582,0.4213220789280248
2022-05-07,0.1110112468636081,-0.3266955093257591,0.2199276585098859
2022-03-27,-0.7178184977831119,0.5922704104990217,1.256436368653348
2022-07-04,0.37700459884792387,0.3449537165151625,-0.052872150057401535
2022-04-24,-0.7746210550603245,1.0151928223608817,0.271487761871225
2022-05-24,-0.13379162694684588,0.9190056380763509,0.4652379241026614
2022-07-24,-0.25973073910255345,0.8138641561859898,0.7410775552590263
2022-02-16,0.8824470200001995,-1.434599023507121,-0.3186117946101997
2022-04-23,0.44957190631607324,0.20415407810000158,-0.17663490019502942
2022-01-17,-0.0784126790970664,0.03871863517219345,0.5533074114108759
2022-07-21,0.4115070627552448,-0.2320239883551526,-0.12569277781727156
2022-01-09,0.36208770448956645,0.7158577758047652,-0.09839903592031804
2022-07-15,-0.16986243254487846,0.016718309077272467,-0.1369755647739502
2022-03-15,0.5975094247351018,-0.41414830338318087,-0.18813788725881853
2022-04-17,1.1545590014578742,0.15622586307963804,-0.9210691321843859
2022-06-25,-0.4472420245067756,-0.4274767918993588,1.1129514363642552
2022-04-15,0.773565088657672,-0.5672188096123839,-0.27514008669325674
2022-03-04,-0.6070609207922757,-0.2308496254078439,1.3065279734141702
2022-06-17,1.1314710415175606,0.15723939564054618,-1.1969750658731046
2022-04-01,0.7402468490436559,-0.11214653091882337,-0.42155514648332437
2022-03-05,-0.022116222047297514,-1.3501269402629086,-0.06411359404417119
2022-04-11,0.6613211769168976,0.8247705808351017,-0.430753381418482
2022-03-29,0.6219675074657782,0.48579609181990724,-0.3982829588536686
2022-06-23,-2.0907301456605762,0.39910849263275194,-2.7506166206641214
2022-06-01,-1.87093021399163,-1.293202259700341,0.06281458462395481
2022-06-27,0.517566057585154,-0.4282623092139598,-0.21980487705059243
2022-03-21,0.34183509924561034,0.5838525455572329,-0.5502033045843101
2022-06-05,-1.073077477466015,-2.0356980044974056,2.310944020206803
2022-03-07,-0.06813607659624654,0.46761434790217987,0.3711245763243592
2022-02-10,-0.12758666245439573,1.0317503268306483,0.14202055187386695
2022-07-10,1.0948613004747187,0.1903329447872242,-0.9276839193718511
2022-03-30,-0.8309123701503808,0.8610161119511143,1.3592288062894404
2022-02-06,-1.8435409077399,-0.9612050173846691,-0.13697110043222976
2022-02-24,0.875658539487556,-0.30675147546264175,-0.4778343020170848
2022-01-17,-0.7231513297062804,-1.306804864832598,1.1360039605462466
2022-02-12,0.7141187245133327,-0.44256222570609427,-0.30157567843964833
2022-05-09,-0.7449264425752692,1.3423048895277314,1.160084318252196
